step,method,q,seed,ablation,drift_effort
921600,TEL-PPO,25.0,456,baseline,
925696,TEL-PPO,25.0,456,baseline,
929792,TEL-PPO,25.0,456,baseline,
933888,TEL-PPO,25.0,456,baseline,
937984,TEL-PPO,25.0,456,baseline,
942080,TEL-PPO,25.0,456,baseline,
946176,TEL-PPO,25.0,456,baseline,
950272,TEL-PPO,25.0,456,baseline,
954368,TEL-PPO,25.0,456,baseline,
958464,TEL-PPO,25.0,456,baseline,
962560,TEL-PPO,25.0,456,baseline,
966656,TEL-PPO,25.0,456,baseline,
970752,TEL-PPO,25.0,456,baseline,
974848,TEL-PPO,25.0,456,baseline,1.3276994228363037
978944,TEL-PPO,25.0,456,baseline,
983040,TEL-PPO,25.0,456,baseline,
987136,TEL-PPO,25.0,456,baseline,
991232,TEL-PPO,25.0,456,baseline,
995328,TEL-PPO,25.0,456,baseline,
999424,TEL-PPO,25.0,456,baseline,
1003520,TEL-PPO,25.0,456,baseline,
1007616,TEL-PPO,25.0,456,baseline,
1011712,TEL-PPO,25.0,456,baseline,
1015808,TEL-PPO,25.0,456,baseline,
1019904,TEL-PPO,25.0,456,baseline,
1024000,TEL-PPO,25.0,456,baseline,
1028096,TEL-PPO,25.0,456,baseline,
1032192,TEL-PPO,25.0,456,baseline,
1036288,TEL-PPO,25.0,456,baseline,
1040384,TEL-PPO,25.0,456,baseline,
1044480,TEL-PPO,25.0,456,baseline,
1048576,TEL-PPO,25.0,456,baseline,
1052672,TEL-PPO,25.0,456,baseline,
1056768,TEL-PPO,25.0,456,baseline,0.636756420135498
1060864,TEL-PPO,25.0,456,baseline,
1064960,TEL-PPO,25.0,456,baseline,
1069056,TEL-PPO,25.0,456,baseline,
1073152,TEL-PPO,25.0,456,baseline,
1077248,TEL-PPO,25.0,456,baseline,
1081344,TEL-PPO,25.0,456,baseline,
1085440,TEL-PPO,25.0,456,baseline,
1089536,TEL-PPO,25.0,456,baseline,
1093632,TEL-PPO,25.0,456,baseline,
1097728,TEL-PPO,25.0,456,baseline,
1101824,TEL-PPO,25.0,456,baseline,
1105920,TEL-PPO,25.0,456,baseline,
1110016,TEL-PPO,25.0,456,baseline,
1114112,TEL-PPO,25.0,456,baseline,
1118208,TEL-PPO,25.0,456,baseline,
1122304,TEL-PPO,25.0,456,baseline,
1126400,TEL-PPO,25.0,456,baseline,
1130496,TEL-PPO,25.0,456,baseline,
1134592,TEL-PPO,25.0,456,baseline,
1138688,TEL-PPO,25.0,456,baseline,0.24544596672058105
1142784,TEL-PPO,25.0,456,baseline,
1146880,TEL-PPO,25.0,456,baseline,
1150976,TEL-PPO,25.0,456,baseline,
1155072,TEL-PPO,25.0,456,baseline,
1159168,TEL-PPO,25.0,456,baseline,
1163264,TEL-PPO,25.0,456,baseline,
1167360,TEL-PPO,25.0,456,baseline,
1171456,TEL-PPO,25.0,456,baseline,
1175552,TEL-PPO,25.0,456,baseline,
1179648,TEL-PPO,25.0,456,baseline,
1183744,TEL-PPO,25.0,456,baseline,
1187840,TEL-PPO,25.0,456,baseline,
1191936,TEL-PPO,25.0,456,baseline,
1196032,TEL-PPO,25.0,456,baseline,
1200128,TEL-PPO,25.0,456,baseline,
1204224,TEL-PPO,25.0,456,baseline,
1208320,TEL-PPO,25.0,456,baseline,
1212416,TEL-PPO,25.0,456,baseline,
1216512,TEL-PPO,25.0,456,baseline,
1220608,TEL-PPO,25.0,456,baseline,1.0427534580230713
1224704,TEL-PPO,25.0,456,baseline,
1228800,TEL-PPO,25.0,456,baseline,
1232896,TEL-PPO,25.0,456,baseline,
1236992,TEL-PPO,25.0,456,baseline,
1241088,TEL-PPO,25.0,456,baseline,
1245184,TEL-PPO,25.0,456,baseline,
1249280,TEL-PPO,25.0,456,baseline,
1253376,TEL-PPO,25.0,456,baseline,
1257472,TEL-PPO,25.0,456,baseline,
1261568,TEL-PPO,25.0,456,baseline,
1265664,TEL-PPO,25.0,456,baseline,
1269760,TEL-PPO,25.0,456,baseline,
1273856,TEL-PPO,25.0,456,baseline,
1277952,TEL-PPO,25.0,456,baseline,
1282048,TEL-PPO,25.0,456,baseline,
1286144,TEL-PPO,25.0,456,baseline,
1290240,TEL-PPO,25.0,456,baseline,
1294336,TEL-PPO,25.0,456,baseline,
1298432,TEL-PPO,25.0,456,baseline,
1302528,TEL-PPO,25.0,456,baseline,0.8623242378234863
1306624,TEL-PPO,25.0,456,baseline,
1310720,TEL-PPO,25.0,456,baseline,
1314816,TEL-PPO,25.0,456,baseline,
1318912,TEL-PPO,25.0,456,baseline,
1323008,TEL-PPO,25.0,456,baseline,
1327104,TEL-PPO,25.0,456,baseline,
1331200,TEL-PPO,25.0,456,baseline,
1335296,TEL-PPO,25.0,456,baseline,
1339392,TEL-PPO,25.0,456,baseline,
1343488,TEL-PPO,25.0,456,baseline,
1347584,TEL-PPO,25.0,456,baseline,
1351680,TEL-PPO,25.0,456,baseline,
1355776,TEL-PPO,25.0,456,baseline,
1359872,TEL-PPO,25.0,456,baseline,
1363968,TEL-PPO,25.0,456,baseline,
1368064,TEL-PPO,25.0,456,baseline,
1372160,TEL-PPO,25.0,456,baseline,
1376256,TEL-PPO,25.0,456,baseline,
1380352,TEL-PPO,25.0,456,baseline,
1384448,TEL-PPO,25.0,456,baseline,0.5925118923187256
1388544,TEL-PPO,25.0,456,baseline,
1392640,TEL-PPO,25.0,456,baseline,
1396736,TEL-PPO,25.0,456,baseline,
1400832,TEL-PPO,25.0,456,baseline,
1404928,TEL-PPO,25.0,456,baseline,
1409024,TEL-PPO,25.0,456,baseline,
1413120,TEL-PPO,25.0,456,baseline,
1417216,TEL-PPO,25.0,456,baseline,
1421312,TEL-PPO,25.0,456,baseline,
1425408,TEL-PPO,25.0,456,baseline,
1429504,TEL-PPO,25.0,456,baseline,
1433600,TEL-PPO,25.0,456,baseline,
1437696,TEL-PPO,25.0,456,baseline,
1441792,TEL-PPO,25.0,456,baseline,
1445888,TEL-PPO,25.0,456,baseline,
1449984,TEL-PPO,25.0,456,baseline,
1454080,TEL-PPO,25.0,456,baseline,
1458176,TEL-PPO,25.0,456,baseline,
1462272,TEL-PPO,25.0,456,baseline,
1466368,TEL-PPO,25.0,456,baseline,0.2794027328491211
1470464,TEL-PPO,25.0,456,baseline,
1474560,TEL-PPO,25.0,456,baseline,
1478656,TEL-PPO,25.0,456,baseline,
1482752,TEL-PPO,25.0,456,baseline,
1486848,TEL-PPO,25.0,456,baseline,
1490944,TEL-PPO,25.0,456,baseline,
1495040,TEL-PPO,25.0,456,baseline,
1499136,TEL-PPO,25.0,456,baseline,
1503232,TEL-PPO,25.0,456,baseline,
1507328,TEL-PPO,25.0,456,baseline,
1511424,TEL-PPO,25.0,456,baseline,
1515520,TEL-PPO,25.0,456,baseline,
1519616,TEL-PPO,25.0,456,baseline,
1523712,TEL-PPO,25.0,456,baseline,
1527808,TEL-PPO,25.0,456,baseline,
1531904,TEL-PPO,25.0,456,baseline,
1536000,TEL-PPO,25.0,456,baseline,
1540096,TEL-PPO,25.0,456,baseline,
1544192,TEL-PPO,25.0,456,baseline,
1548288,TEL-PPO,25.0,456,baseline,1.2299001216888428
1552384,TEL-PPO,25.0,456,baseline,
1556480,TEL-PPO,25.0,456,baseline,
1560576,TEL-PPO,25.0,456,baseline,
1564672,TEL-PPO,25.0,456,baseline,
1568768,TEL-PPO,25.0,456,baseline,
1572864,TEL-PPO,25.0,456,baseline,
1576960,TEL-PPO,25.0,456,baseline,
1581056,TEL-PPO,25.0,456,baseline,
1585152,TEL-PPO,25.0,456,baseline,
1589248,TEL-PPO,25.0,456,baseline,
1593344,TEL-PPO,25.0,456,baseline,
1597440,TEL-PPO,25.0,456,baseline,
1601536,TEL-PPO,25.0,456,baseline,
1605632,TEL-PPO,25.0,456,baseline,
1609728,TEL-PPO,25.0,456,baseline,
1613824,TEL-PPO,25.0,456,baseline,
1617920,TEL-PPO,25.0,456,baseline,
1622016,TEL-PPO,25.0,456,baseline,
1626112,TEL-PPO,25.0,456,baseline,
1630208,TEL-PPO,25.0,456,baseline,0.6406962871551514
1634304,TEL-PPO,25.0,456,baseline,
1638400,TEL-PPO,25.0,456,baseline,
1642496,TEL-PPO,25.0,456,baseline,
1646592,TEL-PPO,25.0,456,baseline,
1650688,TEL-PPO,25.0,456,baseline,
1654784,TEL-PPO,25.0,456,baseline,
1658880,TEL-PPO,25.0,456,baseline,
1662976,TEL-PPO,25.0,456,baseline,
1667072,TEL-PPO,25.0,456,baseline,
1671168,TEL-PPO,25.0,456,baseline,
1675264,TEL-PPO,25.0,456,baseline,
1679360,TEL-PPO,25.0,456,baseline,
1683456,TEL-PPO,25.0,456,baseline,
1687552,TEL-PPO,25.0,456,baseline,
1691648,TEL-PPO,25.0,456,baseline,
1695744,TEL-PPO,25.0,456,baseline,
1699840,TEL-PPO,25.0,456,baseline,
1703936,TEL-PPO,25.0,456,baseline,
1708032,TEL-PPO,25.0,456,baseline,
1712128,TEL-PPO,25.0,456,baseline,1.7643332481384277
1716224,TEL-PPO,25.0,456,baseline,
1720320,TEL-PPO,25.0,456,baseline,
1724416,TEL-PPO,25.0,456,baseline,
1728512,TEL-PPO,25.0,456,baseline,
1732608,TEL-PPO,25.0,456,baseline,
1736704,TEL-PPO,25.0,456,baseline,
1740800,TEL-PPO,25.0,456,baseline,
1744896,TEL-PPO,25.0,456,baseline,
1748992,TEL-PPO,25.0,456,baseline,
1753088,TEL-PPO,25.0,456,baseline,
1757184,TEL-PPO,25.0,456,baseline,
1761280,TEL-PPO,25.0,456,baseline,
1765376,TEL-PPO,25.0,456,baseline,
1769472,TEL-PPO,25.0,456,baseline,
1773568,TEL-PPO,25.0,456,baseline,
1777664,TEL-PPO,25.0,456,baseline,
1781760,TEL-PPO,25.0,456,baseline,
1785856,TEL-PPO,25.0,456,baseline,
1789952,TEL-PPO,25.0,456,baseline,
1794048,TEL-PPO,25.0,456,baseline,0.49316883087158203
1798144,TEL-PPO,25.0,456,baseline,
1802240,TEL-PPO,25.0,456,baseline,
1806336,TEL-PPO,25.0,456,baseline,
1810432,TEL-PPO,25.0,456,baseline,
1814528,TEL-PPO,25.0,456,baseline,
1818624,TEL-PPO,25.0,456,baseline,
1822720,TEL-PPO,25.0,456,baseline,
1826816,TEL-PPO,25.0,456,baseline,
1830912,TEL-PPO,25.0,456,baseline,
1835008,TEL-PPO,25.0,456,baseline,
1839104,TEL-PPO,25.0,456,baseline,
1843200,TEL-PPO,25.0,456,baseline,
1847296,TEL-PPO,25.0,456,baseline,
1851392,TEL-PPO,25.0,456,baseline,
1855488,TEL-PPO,25.0,456,baseline,
1859584,TEL-PPO,25.0,456,baseline,
1863680,TEL-PPO,25.0,456,baseline,
1867776,TEL-PPO,25.0,456,baseline,
1871872,TEL-PPO,25.0,456,baseline,
1875968,TEL-PPO,25.0,456,baseline,0.21346807479858398
1880064,TEL-PPO,25.0,456,baseline,
1884160,TEL-PPO,25.0,456,baseline,
1888256,TEL-PPO,25.0,456,baseline,
1892352,TEL-PPO,25.0,456,baseline,
1896448,TEL-PPO,25.0,456,baseline,
1900544,TEL-PPO,25.0,456,baseline,
1904640,TEL-PPO,25.0,456,baseline,
1908736,TEL-PPO,25.0,456,baseline,
1912832,TEL-PPO,25.0,456,baseline,
1916928,TEL-PPO,25.0,456,baseline,
1921024,TEL-PPO,25.0,456,baseline,
1925120,TEL-PPO,25.0,456,baseline,
1929216,TEL-PPO,25.0,456,baseline,
1933312,TEL-PPO,25.0,456,baseline,
1937408,TEL-PPO,25.0,456,baseline,
1941504,TEL-PPO,25.0,456,baseline,
1945600,TEL-PPO,25.0,456,baseline,
1949696,TEL-PPO,25.0,456,baseline,
1953792,TEL-PPO,25.0,456,baseline,
1957888,TEL-PPO,25.0,456,baseline,1.164013147354126
1961984,TEL-PPO,25.0,456,baseline,
1966080,TEL-PPO,25.0,456,baseline,
1970176,TEL-PPO,25.0,456,baseline,
1974272,TEL-PPO,25.0,456,baseline,
1978368,TEL-PPO,25.0,456,baseline,
1982464,TEL-PPO,25.0,456,baseline,
1986560,TEL-PPO,25.0,456,baseline,
1990656,TEL-PPO,25.0,456,baseline,
1994752,TEL-PPO,25.0,456,baseline,
1998848,TEL-PPO,25.0,456,baseline,
2002944,TEL-PPO,25.0,456,baseline,
2007040,TEL-PPO,25.0,456,baseline,
2011136,TEL-PPO,25.0,456,baseline,
2015232,TEL-PPO,25.0,456,baseline,
2019328,TEL-PPO,25.0,456,baseline,
2023424,TEL-PPO,25.0,456,baseline,
2027520,TEL-PPO,25.0,456,baseline,
2031616,TEL-PPO,25.0,456,baseline,
2035712,TEL-PPO,25.0,456,baseline,
2039808,TEL-PPO,25.0,456,baseline,0.3168940544128418
2043904,TEL-PPO,25.0,456,baseline,
0,TEL-PPO,40.0,42,baseline,
4096,TEL-PPO,40.0,42,baseline,
8192,TEL-PPO,40.0,42,baseline,
12288,TEL-PPO,40.0,42,baseline,
16384,TEL-PPO,40.0,42,baseline,
20480,TEL-PPO,40.0,42,baseline,
24576,TEL-PPO,40.0,42,baseline,
28672,TEL-PPO,40.0,42,baseline,
32768,TEL-PPO,40.0,42,baseline,
36864,TEL-PPO,40.0,42,baseline,
40960,TEL-PPO,40.0,42,baseline,
45056,TEL-PPO,40.0,42,baseline,
49152,TEL-PPO,40.0,42,baseline,
53248,TEL-PPO,40.0,42,baseline,
57344,TEL-PPO,40.0,42,baseline,
61440,TEL-PPO,40.0,42,baseline,
65536,TEL-PPO,40.0,42,baseline,
69632,TEL-PPO,40.0,42,baseline,
73728,TEL-PPO,40.0,42,baseline,
77824,TEL-PPO,40.0,42,baseline,
81920,TEL-PPO,40.0,42,baseline,
86016,TEL-PPO,40.0,42,baseline,
90112,TEL-PPO,40.0,42,baseline,
94208,TEL-PPO,40.0,42,baseline,
98304,TEL-PPO,40.0,42,baseline,
102400,TEL-PPO,40.0,42,baseline,
106496,TEL-PPO,40.0,42,baseline,
110592,TEL-PPO,40.0,42,baseline,
114688,TEL-PPO,40.0,42,baseline,
118784,TEL-PPO,40.0,42,baseline,
122880,TEL-PPO,40.0,42,baseline,
126976,TEL-PPO,40.0,42,baseline,
131072,TEL-PPO,40.0,42,baseline,
135168,TEL-PPO,40.0,42,baseline,
139264,TEL-PPO,40.0,42,baseline,
143360,TEL-PPO,40.0,42,baseline,
147456,TEL-PPO,40.0,42,baseline,
151552,TEL-PPO,40.0,42,baseline,
155648,TEL-PPO,40.0,42,baseline,
159744,TEL-PPO,40.0,42,baseline,
163840,TEL-PPO,40.0,42,baseline,
167936,TEL-PPO,40.0,42,baseline,
172032,TEL-PPO,40.0,42,baseline,
176128,TEL-PPO,40.0,42,baseline,
180224,TEL-PPO,40.0,42,baseline,
184320,TEL-PPO,40.0,42,baseline,
188416,TEL-PPO,40.0,42,baseline,
192512,TEL-PPO,40.0,42,baseline,
196608,TEL-PPO,40.0,42,baseline,
200704,TEL-PPO,40.0,42,baseline,
204800,TEL-PPO,40.0,42,baseline,
208896,TEL-PPO,40.0,42,baseline,
212992,TEL-PPO,40.0,42,baseline,
217088,TEL-PPO,40.0,42,baseline,
221184,TEL-PPO,40.0,42,baseline,
225280,TEL-PPO,40.0,42,baseline,
229376,TEL-PPO,40.0,42,baseline,
233472,TEL-PPO,40.0,42,baseline,
237568,TEL-PPO,40.0,42,baseline,
241664,TEL-PPO,40.0,42,baseline,
245760,TEL-PPO,40.0,42,baseline,
249856,TEL-PPO,40.0,42,baseline,
253952,TEL-PPO,40.0,42,baseline,
258048,TEL-PPO,40.0,42,baseline,
262144,TEL-PPO,40.0,42,baseline,
266240,TEL-PPO,40.0,42,baseline,
270336,TEL-PPO,40.0,42,baseline,
274432,TEL-PPO,40.0,42,baseline,
278528,TEL-PPO,40.0,42,baseline,
282624,TEL-PPO,40.0,42,baseline,
286720,TEL-PPO,40.0,42,baseline,
290816,TEL-PPO,40.0,42,baseline,
294912,TEL-PPO,40.0,42,baseline,
299008,TEL-PPO,40.0,42,baseline,
303104,TEL-PPO,40.0,42,baseline,
307200,TEL-PPO,40.0,42,baseline,
311296,TEL-PPO,40.0,42,baseline,
315392,TEL-PPO,40.0,42,baseline,
319488,TEL-PPO,40.0,42,baseline,
323584,TEL-PPO,40.0,42,baseline,
327680,TEL-PPO,40.0,42,baseline,
331776,TEL-PPO,40.0,42,baseline,
335872,TEL-PPO,40.0,42,baseline,
339968,TEL-PPO,40.0,42,baseline,
344064,TEL-PPO,40.0,42,baseline,
348160,TEL-PPO,40.0,42,baseline,
352256,TEL-PPO,40.0,42,baseline,
356352,TEL-PPO,40.0,42,baseline,
360448,TEL-PPO,40.0,42,baseline,
364544,TEL-PPO,40.0,42,baseline,
368640,TEL-PPO,40.0,42,baseline,
372736,TEL-PPO,40.0,42,baseline,
376832,TEL-PPO,40.0,42,baseline,
380928,TEL-PPO,40.0,42,baseline,
385024,TEL-PPO,40.0,42,baseline,
389120,TEL-PPO,40.0,42,baseline,
393216,TEL-PPO,40.0,42,baseline,
397312,TEL-PPO,40.0,42,baseline,
401408,TEL-PPO,40.0,42,baseline,
405504,TEL-PPO,40.0,42,baseline,
409600,TEL-PPO,40.0,42,baseline,
413696,TEL-PPO,40.0,42,baseline,
417792,TEL-PPO,40.0,42,baseline,
421888,TEL-PPO,40.0,42,baseline,
425984,TEL-PPO,40.0,42,baseline,
430080,TEL-PPO,40.0,42,baseline,
434176,TEL-PPO,40.0,42,baseline,
438272,TEL-PPO,40.0,42,baseline,
442368,TEL-PPO,40.0,42,baseline,
446464,TEL-PPO,40.0,42,baseline,
450560,TEL-PPO,40.0,42,baseline,
454656,TEL-PPO,40.0,42,baseline,
458752,TEL-PPO,40.0,42,baseline,
462848,TEL-PPO,40.0,42,baseline,
466944,TEL-PPO,40.0,42,baseline,
471040,TEL-PPO,40.0,42,baseline,
475136,TEL-PPO,40.0,42,baseline,
479232,TEL-PPO,40.0,42,baseline,
483328,TEL-PPO,40.0,42,baseline,
487424,TEL-PPO,40.0,42,baseline,
491520,TEL-PPO,40.0,42,baseline,
495616,TEL-PPO,40.0,42,baseline,
499712,TEL-PPO,40.0,42,baseline,
503808,TEL-PPO,40.0,42,baseline,
507904,TEL-PPO,40.0,42,baseline,
512000,TEL-PPO,40.0,42,baseline,
516096,TEL-PPO,40.0,42,baseline,
520192,TEL-PPO,40.0,42,baseline,
524288,TEL-PPO,40.0,42,baseline,
528384,TEL-PPO,40.0,42,baseline,
532480,TEL-PPO,40.0,42,baseline,
536576,TEL-PPO,40.0,42,baseline,
540672,TEL-PPO,40.0,42,baseline,
544768,TEL-PPO,40.0,42,baseline,
548864,TEL-PPO,40.0,42,baseline,
552960,TEL-PPO,40.0,42,baseline,
557056,TEL-PPO,40.0,42,baseline,
561152,TEL-PPO,40.0,42,baseline,
565248,TEL-PPO,40.0,42,baseline,
569344,TEL-PPO,40.0,42,baseline,
573440,TEL-PPO,40.0,42,baseline,
577536,TEL-PPO,40.0,42,baseline,
581632,TEL-PPO,40.0,42,baseline,
585728,TEL-PPO,40.0,42,baseline,
589824,TEL-PPO,40.0,42,baseline,
593920,TEL-PPO,40.0,42,baseline,
598016,TEL-PPO,40.0,42,baseline,
602112,TEL-PPO,40.0,42,baseline,
606208,TEL-PPO,40.0,42,baseline,
610304,TEL-PPO,40.0,42,baseline,
614400,TEL-PPO,40.0,42,baseline,
618496,TEL-PPO,40.0,42,baseline,
622592,TEL-PPO,40.0,42,baseline,
626688,TEL-PPO,40.0,42,baseline,
630784,TEL-PPO,40.0,42,baseline,
634880,TEL-PPO,40.0,42,baseline,
638976,TEL-PPO,40.0,42,baseline,
643072,TEL-PPO,40.0,42,baseline,
647168,TEL-PPO,40.0,42,baseline,
651264,TEL-PPO,40.0,42,baseline,
655360,TEL-PPO,40.0,42,baseline,
659456,TEL-PPO,40.0,42,baseline,
663552,TEL-PPO,40.0,42,baseline,
667648,TEL-PPO,40.0,42,baseline,
671744,TEL-PPO,40.0,42,baseline,
675840,TEL-PPO,40.0,42,baseline,
679936,TEL-PPO,40.0,42,baseline,
684032,TEL-PPO,40.0,42,baseline,
688128,TEL-PPO,40.0,42,baseline,
692224,TEL-PPO,40.0,42,baseline,
696320,TEL-PPO,40.0,42,baseline,
700416,TEL-PPO,40.0,42,baseline,
704512,TEL-PPO,40.0,42,baseline,
708608,TEL-PPO,40.0,42,baseline,
712704,TEL-PPO,40.0,42,baseline,
716800,TEL-PPO,40.0,42,baseline,
720896,TEL-PPO,40.0,42,baseline,
724992,TEL-PPO,40.0,42,baseline,
729088,TEL-PPO,40.0,42,baseline,
733184,TEL-PPO,40.0,42,baseline,
737280,TEL-PPO,40.0,42,baseline,
741376,TEL-PPO,40.0,42,baseline,
745472,TEL-PPO,40.0,42,baseline,
749568,TEL-PPO,40.0,42,baseline,
753664,TEL-PPO,40.0,42,baseline,
757760,TEL-PPO,40.0,42,baseline,
761856,TEL-PPO,40.0,42,baseline,
765952,TEL-PPO,40.0,42,baseline,
770048,TEL-PPO,40.0,42,baseline,
774144,TEL-PPO,40.0,42,baseline,
778240,TEL-PPO,40.0,42,baseline,
782336,TEL-PPO,40.0,42,baseline,
786432,TEL-PPO,40.0,42,baseline,
790528,TEL-PPO,40.0,42,baseline,
794624,TEL-PPO,40.0,42,baseline,
798720,TEL-PPO,40.0,42,baseline,
802816,TEL-PPO,40.0,42,baseline,
806912,TEL-PPO,40.0,42,baseline,
811008,TEL-PPO,40.0,42,baseline,
815104,TEL-PPO,40.0,42,baseline,
819200,TEL-PPO,40.0,42,baseline,
823296,TEL-PPO,40.0,42,baseline,
827392,TEL-PPO,40.0,42,baseline,
831488,TEL-PPO,40.0,42,baseline,
835584,TEL-PPO,40.0,42,baseline,
839680,TEL-PPO,40.0,42,baseline,
843776,TEL-PPO,40.0,42,baseline,
847872,TEL-PPO,40.0,42,baseline,
851968,TEL-PPO,40.0,42,baseline,
856064,TEL-PPO,40.0,42,baseline,
860160,TEL-PPO,40.0,42,baseline,
864256,TEL-PPO,40.0,42,baseline,
868352,TEL-PPO,40.0,42,baseline,
872448,TEL-PPO,40.0,42,baseline,
876544,TEL-PPO,40.0,42,baseline,
880640,TEL-PPO,40.0,42,baseline,
884736,TEL-PPO,40.0,42,baseline,
888832,TEL-PPO,40.0,42,baseline,
892928,TEL-PPO,40.0,42,baseline,
897024,TEL-PPO,40.0,42,baseline,
901120,TEL-PPO,40.0,42,baseline,
905216,TEL-PPO,40.0,42,baseline,
909312,TEL-PPO,40.0,42,baseline,
913408,TEL-PPO,40.0,42,baseline,
917504,TEL-PPO,40.0,42,baseline,
921600,TEL-PPO,40.0,42,baseline,
925696,TEL-PPO,40.0,42,baseline,
929792,TEL-PPO,40.0,42,baseline,
933888,TEL-PPO,40.0,42,baseline,
937984,TEL-PPO,40.0,42,baseline,
942080,TEL-PPO,40.0,42,baseline,
946176,TEL-PPO,40.0,42,baseline,
950272,TEL-PPO,40.0,42,baseline,
954368,TEL-PPO,40.0,42,baseline,
958464,TEL-PPO,40.0,42,baseline,
962560,TEL-PPO,40.0,42,baseline,
966656,TEL-PPO,40.0,42,baseline,
970752,TEL-PPO,40.0,42,baseline,
974848,TEL-PPO,40.0,42,baseline,
978944,TEL-PPO,40.0,42,baseline,
983040,TEL-PPO,40.0,42,baseline,
987136,TEL-PPO,40.0,42,baseline,
991232,TEL-PPO,40.0,42,baseline,
995328,TEL-PPO,40.0,42,baseline,
999424,TEL-PPO,40.0,42,baseline,
1003520,TEL-PPO,40.0,42,baseline,
1007616,TEL-PPO,40.0,42,baseline,
1011712,TEL-PPO,40.0,42,baseline,
1015808,TEL-PPO,40.0,42,baseline,
1019904,TEL-PPO,40.0,42,baseline,
1024000,TEL-PPO,40.0,42,baseline,
1028096,TEL-PPO,40.0,42,baseline,
1032192,TEL-PPO,40.0,42,baseline,
1036288,TEL-PPO,40.0,42,baseline,
1040384,TEL-PPO,40.0,42,baseline,
1044480,TEL-PPO,40.0,42,baseline,
1048576,TEL-PPO,40.0,42,baseline,
1052672,TEL-PPO,40.0,42,baseline,
1056768,TEL-PPO,40.0,42,baseline,
1060864,TEL-PPO,40.0,42,baseline,
1064960,TEL-PPO,40.0,42,baseline,
1069056,TEL-PPO,40.0,42,baseline,
1073152,TEL-PPO,40.0,42,baseline,
1077248,TEL-PPO,40.0,42,baseline,
1081344,TEL-PPO,40.0,42,baseline,
1085440,TEL-PPO,40.0,42,baseline,
1089536,TEL-PPO,40.0,42,baseline,
1093632,TEL-PPO,40.0,42,baseline,
1097728,TEL-PPO,40.0,42,baseline,
1101824,TEL-PPO,40.0,42,baseline,
1105920,TEL-PPO,40.0,42,baseline,
1110016,TEL-PPO,40.0,42,baseline,
1114112,TEL-PPO,40.0,42,baseline,
1118208,TEL-PPO,40.0,42,baseline,
1122304,TEL-PPO,40.0,42,baseline,
1126400,TEL-PPO,40.0,42,baseline,
1130496,TEL-PPO,40.0,42,baseline,
1134592,TEL-PPO,40.0,42,baseline,
1138688,TEL-PPO,40.0,42,baseline,
1142784,TEL-PPO,40.0,42,baseline,
1146880,TEL-PPO,40.0,42,baseline,
1150976,TEL-PPO,40.0,42,baseline,
1155072,TEL-PPO,40.0,42,baseline,
1159168,TEL-PPO,40.0,42,baseline,
1163264,TEL-PPO,40.0,42,baseline,
1167360,TEL-PPO,40.0,42,baseline,
1171456,TEL-PPO,40.0,42,baseline,
1175552,TEL-PPO,40.0,42,baseline,
1179648,TEL-PPO,40.0,42,baseline,
1183744,TEL-PPO,40.0,42,baseline,
1187840,TEL-PPO,40.0,42,baseline,
1191936,TEL-PPO,40.0,42,baseline,
1196032,TEL-PPO,40.0,42,baseline,
1200128,TEL-PPO,40.0,42,baseline,
1204224,TEL-PPO,40.0,42,baseline,
1208320,TEL-PPO,40.0,42,baseline,
1212416,TEL-PPO,40.0,42,baseline,
1216512,TEL-PPO,40.0,42,baseline,
1220608,TEL-PPO,40.0,42,baseline,
1224704,TEL-PPO,40.0,42,baseline,
1228800,TEL-PPO,40.0,42,baseline,
1232896,TEL-PPO,40.0,42,baseline,
1236992,TEL-PPO,40.0,42,baseline,
1241088,TEL-PPO,40.0,42,baseline,
1245184,TEL-PPO,40.0,42,baseline,
1249280,TEL-PPO,40.0,42,baseline,
1253376,TEL-PPO,40.0,42,baseline,
1257472,TEL-PPO,40.0,42,baseline,
1261568,TEL-PPO,40.0,42,baseline,
1265664,TEL-PPO,40.0,42,baseline,
1269760,TEL-PPO,40.0,42,baseline,
1273856,TEL-PPO,40.0,42,baseline,
1277952,TEL-PPO,40.0,42,baseline,
1282048,TEL-PPO,40.0,42,baseline,
1286144,TEL-PPO,40.0,42,baseline,
1290240,TEL-PPO,40.0,42,baseline,
1294336,TEL-PPO,40.0,42,baseline,
1298432,TEL-PPO,40.0,42,baseline,
1302528,TEL-PPO,40.0,42,baseline,
1306624,TEL-PPO,40.0,42,baseline,
0,TEL-PPO,40.0,123,baseline,
4096,TEL-PPO,40.0,123,baseline,
8192,TEL-PPO,40.0,123,baseline,
12288,TEL-PPO,40.0,123,baseline,
16384,TEL-PPO,40.0,123,baseline,
20480,TEL-PPO,40.0,123,baseline,
24576,TEL-PPO,40.0,123,baseline,
28672,TEL-PPO,40.0,123,baseline,
32768,TEL-PPO,40.0,123,baseline,
36864,TEL-PPO,40.0,123,baseline,
40960,TEL-PPO,40.0,123,baseline,
45056,TEL-PPO,40.0,123,baseline,
49152,TEL-PPO,40.0,123,baseline,
53248,TEL-PPO,40.0,123,baseline,
57344,TEL-PPO,40.0,123,baseline,
61440,TEL-PPO,40.0,123,baseline,
65536,TEL-PPO,40.0,123,baseline,
69632,TEL-PPO,40.0,123,baseline,
73728,TEL-PPO,40.0,123,baseline,
77824,TEL-PPO,40.0,123,baseline,
