run_id,variant_name,stage1_weight,stage2_weight,k1,k2,information_revelation,theoretical_stage1_effort,theoretical_stage2_effort,Model_training,final_stage1_effort,final_stage2_effort,final_weighted_effort,Convergence_Quality,episodes,Gap_from_theoretical,abs_err,stage2_gap_unweighted,gradient_iterations,gradient_final_grad,gradient_mode,opp_mode,opp_sync_interval,opp_ema_tau,opp_hist_size,last_sync_step,approx_kl,batch_entropy,alpha_mean,beta_mean,kl_proxy_max,kl_proxy_mean,ratio_max,ratio_mean,clip_frac_max,clip_frac_mean,approx_kl_max_abs,mean_kl_window,std_kl_window,drift_effort,exploitability,best_dev_effort,symmetry_gap,drift_ok_streak,exploit_ok_streak,converged_flag,eval_vs_history_effort_mean,eval_vs_history_effort_std,eval_vs_history_reward_mean,eval_vs_history_reward_std,eval_vs_history_abs_err_mean
20260409_030551,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,41.03975594043732,266.75841361284256,Poor,6144000,69.78871664314556,10.736725637407009,10.736725637407009,,,,periodic,0,0.0,0,-1,0.0569000244140625,-4.4765625,12855.8271484375,18469.474609375,0.029691949486732483,0.011596971191465855,2.117000102996826,0.9546969532966614,0.53515625,0.233642578125,0.115447998046875,0.0040636244274321045,0.02890420740321989,0.3811389207839966,0.09143972396850586,28.25,0.00032794009909764554,0,0,0,,,,,
20260409_030551,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,37.22007870674133,241.93051159381866,Poor,6144000,53.913982668198855,8.294458872030592,8.294458872030592,,,,periodic,0,0.0,0,-1,-0.027791341145833332,-4.53125,12283.533203125,20718.904296875,0.04649284854531288,0.025443803519010544,2.6346490383148193,1.0532350937525432,0.6416015625,0.3824869791666667,0.057159423828125,0.011293418520972843,0.021102436598411954,0.464475154876709,0.05891609191894531,26.0,0.0022403690962846667,0,0,0,,,,,
20260409_113105,entropy_end_0.002,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,41.025757789611816,266.6674256324768,Poor,6144000,36.86944583449704,5.672222436076467,5.672222436076467,,,,periodic,0,0.0,0,-1,0.005356788635253906,-4.025390625,5303.330078125,7623.50048828125,0.009385966695845127,0.003657325985841453,1.5129516124725342,0.9983005449175835,0.1318359375,0.0360107421875,0.0187530517578125,0.007808519545055572,0.010749966762744834,0.46261847019195557,0.019623517990112305,29.25,0.005899277515752033,5,5,1,,,,,
20260409_113105,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,36.058223247528076,234.3784511089325,Poor,6144000,37.4087541392355,5.755192944497768,5.755192944497768,,,,periodic,0,0.0,0,-1,-0.029256820678710938,-4.265625,7244.68798828125,12846.951171875,0.036073602735996246,0.014141772291623056,2.289022922515869,1.0433986186981201,0.44140625,0.2005615234375,0.06048583984375,0.009420087905157179,0.017218118549835598,0.39108097553253174,0.022489547729492188,28.25,0.0032959971574939573,0,5,1,,,,,
20260409_113105,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,35.93238592147827,233.56050848960876,Poor,6144000,36.59081151991177,5.629355618447963,5.629355618447963,,,,periodic,0,0.0,0,-1,0.0196990966796875,-4.375,8747.8828125,15597.515625,0.06524747610092163,0.0186648188973777,2.4750237464904785,0.9989657316889081,0.6015625,0.22265625,0.0684967041015625,0.009305577959333147,0.01564250955358903,0.28708577156066895,0.018800735473632812,26.5,0.007624334655751852,0,5,1,,,,,
20260409_113105,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,40.56655168533325,263.68258595466614,Poor,6144000,22.941845213925347,3.5295146482962068,3.5295146482962068,,,,periodic,0,0.0,0,-1,0.006032307942708333,-4.338541666666667,9489.220703125,13902.515625,0.03439350426197052,0.01736782887019217,2.4366519451141357,1.0113355318705242,0.4228515625,0.23046875,0.044952392578125,0.006999365488688151,0.010808706010141944,0.060105323791503906,0.01893472671508789,35.0,0.00031448807553857705,1,5,1,,,,,
20260409_113105,entropy_end_0.002,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,39.357489347457886,255.82368075847626,Poor,6144000,26.025700960496494,4.003953993922536,4.003953993922536,,,,periodic,0,0.0,0,-1,0.0053424835205078125,-4.33984375,9119.537109375,14051.49609375,0.012783107347786427,0.004852566882618703,1.782692790031433,0.9995100796222687,0.197265625,0.0570068359375,0.016876220703125,0.005310084025065104,0.013061395849055836,0.04247128963470459,0.02222585678100586,30.75,0.0010058367623955178,0,5,1,,,,,
20260409_113105,entropy_end_0.002,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,39.77503478527069,258.5377261042595,Poor,6144000,28.739746306279727,4.4214994317353415,4.4214994317353415,,,,periodic,0,0.0,0,-1,0.03389739990234375,-4.359375,9671.61328125,14644.17578125,0.014585145749151707,0.004365786320704501,1.5732207298278809,0.9704683795571327,0.220703125,0.049072265625,0.06768798828125,0.0179885500953311,0.01727676968735891,0.2984553575515747,0.02154397964477539,30.25,0.00018965266637849254,0,5,1,,,,,
20260409_113105,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,35.33565402030945,229.6817511320114,Poor,6144000,32.712054162314416,5.03262371727914,5.03262371727914,,,,periodic,0,0.0,0,-1,0.047693888346354164,-4.40625,8953.78515625,16385.451171875,0.06758768856525421,0.03203401962916056,3.436230421066284,0.9843401114145914,0.5830078125,0.3232421875,0.0772705078125,0.01760716756184896,0.017436069699226633,0.012788176536560059,0.02085113525390625,25.25,0.01319261733443966,0,5,1,,,,,
20260409_113105,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,40.44417142868042,262.88711428642273,Poor,6144000,22.14637354568194,3.4071343916433747,3.4071343916433747,,,,periodic,0,0.0,0,-1,-0.016675949096679688,-4.4453125,11986.8134765625,17651.111328125,0.01585480570793152,0.007602902129292488,1.7010573148727417,1.0242788791656494,0.3076171875,0.1375732421875,0.0551300048828125,0.010008271535237631,0.014749050489334139,0.1009225845336914,0.019547462463378906,38.5,0.005319034680645984,0,5,1,,,,,
20260409_113105,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,41.24855101108551,268.1155815720558,Poor,6144000,27.374840831315026,4.211513974048465,4.211513974048465,,,,periodic,0,0.0,0,-1,0.0342254638671875,-4.278125,8954.96875,12754.80859375,0.05063171684741974,0.017272084625437854,3.12872314453125,0.9830466151237488,0.5546875,0.1998046875,0.069000244140625,0.007204264686221168,0.01144778515546306,0.06820261478424072,0.01856851577758789,31.0,0.00040732417252087316,2,5,1,,,,,
20260409_113105,entropy_end_0.002,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,38.07150721549988,247.4647969007492,Poor,6144000,59.4482679751294,9.145887380789137,9.145887380789137,,,,periodic,0,0.0,0,-1,0.0363311767578125,-4.484375,11796.765625,19189.046875,0.03304436430335045,0.016522182151675224,2.3250694274902344,0.9801909923553467,0.5400390625,0.27001953125,0.072662353515625,0.015108553568522138,0.021606534245122266,0.8569717407226562,0.062198638916015625,25.5,0.0011951290073426435,0,0,0,,,,,
20260409_113105,entropy_end_0.002,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,38.25230002403259,248.63995015621185,Poor,6144000,18.84197035823209,2.8987646704972434,2.8987646704972434,,,,periodic,0,0.0,0,-1,-0.00466156005859375,-4.400390625,10186.66015625,16443.529296875,0.00615418516099453,0.0027143454790348187,1.524817943572998,1.0073759034276009,0.087890625,0.0284423828125,0.051300048828125,0.00806540988740467,0.018882813224989317,0.43613314628601074,0.012983083724975586,34.25,0.0018578357995053807,0,5,1,,,,,
20260409_113105,entropy_end_0.002,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,35.12459695339203,228.3098801970482,Poor,6144000,40.29335127142838,6.198977118681288,6.198977118681288,,,,periodic,0,0.0,0,-1,0.047292073567708336,-4.421875,9291.072265625,17160.681640625,0.07964907586574554,0.03785695896173517,4.623953342437744,0.9905648827552795,0.6435546875,0.38671875,0.096649169921875,0.016239107222784134,0.02104068836142029,0.04316866397857666,0.015605926513671875,32.25,0.005567157640889775,0,5,1,,,,,
20260409_113105,entropy_end_0.002,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,37.16398775577545,241.56592041254044,Poor,6144000,53.54939148692063,8.238367921064711,8.238367921064711,,,,periodic,0,0.0,0,-1,-0.01617431640625,-4.43359375,10672.484375,18044.791015625,0.02516084909439087,0.006715387731674127,1.9579049348831177,1.0228896737098694,0.5341796875,0.1632080078125,0.0359954833984375,0.018157837277367,0.021944200946091758,0.1596391201019287,0.05874156951904297,25.75,0.0017503211274174646,0,0,0,,,,,
20260409_113105,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,40.585413575172424,263.80518823862076,Poor,6144000,23.064447497879968,3.548376538135379,3.548376538135379,,,,periodic,0,0.0,0,-1,0.017721993582589284,-4.399553571428571,11087.2021484375,16230.9921875,0.03456907719373703,0.013268560154496558,2.3616840839385986,0.9955465623310634,0.4384765625,0.19015066964285715,0.06170654296875,0.015516691662016368,0.023093102672431042,0.7053226232528687,0.017888545989990234,36.5,0.0014449181036937375,0,5,1,,,,,
20260409_113105,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,46.004149317741394,299.02697056531906,Poor,6144000,58.28622982457827,8.967112280704349,8.967112280704349,,,,periodic,0,0.0,0,-1,0.039459228515625,-4.520833333333333,16267.0244140625,19092.880859375,0.04279987886548042,0.0223088051037242,2.6346490383148193,0.9828495581944784,0.630859375,0.3642578125,0.053924560546875,0.01654805682954334,0.030555804797462473,0.3422290086746216,0.09322357177734375,31.25,0.005097875371745886,0,0,0,,,,,
20260409_113105,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,41.801562905311584,271.7101588845253,Poor,6144000,74.7404619148283,11.498532602281276,11.498532602281276,,,,periodic,0,0.0,0,-1,0.032367706298828125,-4.49609375,13757.9765625,19154.61328125,0.03556126356124878,0.009327814070275053,2.117000102996826,0.9769601076841354,0.568359375,0.1688232421875,0.077606201171875,0.009643727257138208,0.021826782931364065,0.27780234813690186,0.10672330856323242,26.75,0.0019375281406794898,0,0,0,,,,,
20260409_113105,entropy_end_0.002,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,36.30708456039429,235.99604964256287,Poor,6144000,47.97952071694306,7.381464725683546,7.381464725683546,,,,periodic,0,0.0,0,-1,-0.01142120361328125,-4.51953125,11843.7255859375,20777.25,0.012850030325353146,0.0054385085895773955,1.9887373447418213,1.0168597251176834,0.326171875,0.1300048828125,0.03472900390625,0.011807187398274738,0.018946866633661852,0.45621395111083984,0.06273269653320312,27.25,0.0036856131627445166,0,0,0,,,,,
20260409_113105,entropy_end_0.002,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,35.86391508579254,233.11544805765152,Poor,6144000,45.09891913203171,6.938295251081801,6.938295251081801,,,,periodic,0,0.0,0,-1,0.037261962890625,-4.447916666666667,10011.603515625,17903.9296875,0.057592082768678665,0.02873958523074786,2.4366519451141357,0.9914776285489401,0.666015625,0.408203125,0.0591583251953125,0.013055765061151414,0.025667674853531657,0.4212111234664917,0.037569522857666016,26.5,0.011476738378291884,0,0,0,,,,,
20260409_113105,entropy_end_0.002,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,39.693817496299744,258.00981372594833,Poor,6144000,28.21183392796857,4.340282142764394,4.340282142764394,,,,periodic,0,0.0,0,-1,-0.022613525390625,-4.421875,11272.490234375,17126.11328125,0.05177665501832962,0.01624220753243814,2.7610886096954346,1.0388557314872742,0.5986328125,0.2610677083333333,0.0384368896484375,0.0008437338329496842,0.018855162551253527,0.6550073623657227,0.029272794723510742,31.5,0.005494939163249057,0,5,1,,,,,
20260409_113105,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,40.80723226070404,265.24700969457626,Poor,6144000,68.27731272487927,10.504201957673732,10.504201957673732,,,,periodic,0,0.0,0,-1,-0.0046539306640625,-4.44140625,12575.6123046875,18241.505859375,0.014571914449334145,0.007017332420218736,1.8107661008834839,1.011671282351017,0.357421875,0.176025390625,0.033660888671875,0.01363372802734375,0.016080596181040435,0.577932596206665,0.09475135803222656,25.0,0.0051596723495492824,0,0,0,,,,,
20260410_021104,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,33.0494499206543,214.82142448425293,Poor,4096,26.80489555863312,4.123830085943556,4.123830085943556,,,,periodic,0,0.0,0,-1,0.0013490989804267883,-1.8633651733398438,99.39525604248047,72.03058624267578,0.003845814149826765,0.0011776463434216566,1.3204256296157837,0.9998285472393036,0.025390625,0.0035400390625,0.0040757060050964355,,,,,,,0,0,0,,,,,
20260410_021141,entropy_end_0.0005,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,26.934793084859848,175.076155051589,Poor,6144000,12.940373874030797,1.9908267498508927,1.9908267498508927,,,,periodic,0,0.0,0,-1,0.006663799285888672,-3.7890625,3973.34033203125,4435.12939453125,0.006279643625020981,0.002643664018251002,1.4324339628219604,0.9959798604249954,0.0810546875,0.0225830078125,0.014026641845703125,0.007485001087188721,0.005974267467752224,0.2365586757659912,0.003307342529296875,28.5,0.001688480377243451,3,5,1,,,,,
20260410_021136,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,29.372886836528778,190.92376443743706,Fair,6144000,2.907235511817248,0.44726700181803736,0.44726700181803736,,,,periodic,0,0.0,0,-1,0.003291606903076172,-3.6201171875,3046.15673828125,2865.10888671875,0.004683217033743858,0.001314159955654759,1.4047281742095947,0.9980225563049316,0.0361328125,0.0057373046875,0.01694488525390625,0.0036264002323150636,0.0033085374161132904,0.02078568935394287,0.0009140968322753906,29.75,0.01085688779136973,3,5,1,,,,,
20260410_021257,entropy_end_0.0005,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,28.857189059257507,187.5717288851738,Poor,6144000,42.226250912805966,6.496346294277842,6.496346294277842,,,,periodic,0,0.0,0,-1,0.0017085075378417969,-3.55615234375,2659.297119140625,2593.464599609375,0.007434201426804066,0.002501859169569798,1.4664030075073242,1.0007933378219604,0.1005859375,0.0205078125,0.011455535888671875,0.005908656120300293,0.007675895779258995,0.22033238410949707,0.023715496063232422,33.75,0.0002370774745159565,3,5,1,,,,,
20260410_063901,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,27.513620853424072,178.83853554725647,Poor,6144000,50.959444250723294,7.839914500111277,7.839914500111277,,,,periodic,0,0.0,0,-1,0.0065460205078125,-4.033203125,6535.533203125,7004.13916015625,0.045197993516922,0.019703472848050296,3.080216884613037,1.0131574273109436,0.4892578125,0.2255859375,0.0283355712890625,0.009691152572631836,0.005554275731092569,0.1377943754196167,0.024331092834472656,35.0,0.0003049052319887835,5,5,1,,,,,
20260410_071334,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,48.44571352005005,314.8971378803253,Poor,4096,19.44259242577988,2.9911680655045956,2.9911680655045956,,,,periodic,0,0.0,0,-1,0.003952041268348694,-1.88555908203125,89.39898681640625,95.1353759765625,0.007911588996648788,0.0036987471175962128,1.5108293294906616,0.9997467175126076,0.1025390625,0.03759765625,0.008556246757507324,,,,,,,0,0,0,,,,,
20260410_072227,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,44.71688270568848,290.6597375869751,Fair,6144000,4.794807867570341,0.7376627488569767,0.7376627488569767,,,,periodic,0,0.0,0,-1,9.313225746154785e-05,-1.9361801147460938,90.4278335571289,111.7951889038086,0.0023324619978666306,0.00044456328760134056,1.2316737174987793,1.0003514364361763,0.0029296875,0.0003662109375,0.0006464123725891113,0.0010582629591226577,0.001362858483715572,0.8559942245483398,0.008397102355957031,43.0,0.02310855221003294,5,5,1,,,,,
20260410_072227,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,28.807777166366577,187.25055158138275,Good,6144000,0.7659773442370579,0.11784266834416357,0.11784266834416357,,,,periodic,0,0.0,0,-1,0.0009845420718193054,-2.0720977783203125,62.90069580078125,155.44554138183594,0.0026346337981522083,0.0008106883396976627,1.2785512208938599,0.9998261630535126,0.005859375,0.0009765625,0.005463659763336182,0.0015802368521690368,0.001455953194388825,1.702946424484253,0.005625247955322266,28.0,0.12368425074966538,5,5,1,,,,,
20260410_072227,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,34.483060240745544,224.13989156484604,Poor,6144000,5.658088233133725,0.8704751127898049,0.8704751127898049,,,,periodic,0,0.0,0,-1,0.0023604631423950195,-2.09063720703125,87.03023529052734,165.355224609375,0.005434946622699499,0.002550504337705206,1.4572131633758545,1.0001900345087051,0.0556640625,0.020751953125,0.009091734886169434,0.0014520466327667236,0.0013674065021805906,2.102181315422058,0.006578922271728516,35.25,0.019487770274182026,5,5,1,,,,,
20260410_021232,entropy_end_0.0005,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,41.73343777656555,271.2673455476761,Poor,6144000,83.25081662205628,12.807817941854811,12.807817941854811,,,,periodic,0,0.0,0,-1,0.00250244140625,-4.4609375,13382.34765625,18683.900390625,0.018590305000543594,0.007320392120163888,1.8107661008834839,1.0048179402947426,0.4140625,0.1806640625,0.03033447265625,0.013608287629627047,0.022506117082918026,0.4007995128631592,0.13178777694702148,24.0,0.002771908417187774,0,0,0,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,44.260331988334656,287.69215792417526,Poor,6144000,7.762387530370177,1.1942134662107975,1.1942134662107975,,,,periodic,0,0.0,0,-1,-0.0005225464701652527,-2.00970458984375,103.45613861083984,130.2884521484375,0.0037732822820544243,0.0006637964761466719,1.2824589014053345,1.001186341047287,0.01953125,0.00244140625,0.0012175440788269043,0.0014709271490573883,0.0014777265022680123,0.2989470958709717,0.007445812225341797,45.25,0.054056623484846966,3,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,46.96429371833801,305.2679091691971,Poor,6144000,9.813363714651643,1.5097482637925594,1.5097482637925594,,,,periodic,0,0.0,0,-1,0.00023671984672546387,-1.9378738403320312,95.77960968017578,108.16173553466797,0.00048531522043049335,0.00018989755335496739,1.0918021202087402,0.9999531805515289,0.0,0.0,0.0016287565231323242,0.0025242049247026443,0.0020092616200851746,1.102900505065918,0.022641897201538086,41.0,0.09160438925036374,3,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,35.61272919178009,231.4827397465706,Fair,6144000,1.6847599485908233,0.25919383824474096,0.25919383824474096,,,,periodic,0,0.0,0,-1,0.003452874720096588,-2.015106201171875,78.2259750366211,141.43138122558594,0.005312071181833744,0.0028123504744144157,1.3573604822158813,0.9993594735860825,0.0498046875,0.0189208984375,0.007801532745361328,0.0017264299094676971,0.001328690252226551,0.4194885492324829,0.007297039031982422,33.75,0.04476076364530712,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,35.82277595996857,232.84804373979568,Fair,6144000,3.050063941815921,0.4692406064332175,0.4692406064332175,,,,periodic,0,0.0,0,-1,9.784102439880371e-05,-2.0506439208984375,84.84371185302734,151.9992218017578,0.0004493689048103988,0.00017900356033351272,1.0904700756072998,1.0000811666250229,0.0,0.0,0.0017652511596679688,0.0014065910130739213,0.001372403028259939,0.1319974660873413,0.007493019104003906,34.0,0.05739762727173314,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,43.45501363277435,282.4575886130333,Poor,6144000,12.996956841512144,1.9995318217711002,1.9995318217711002,,,,periodic,0,0.0,0,-1,0.0022325143218040466,-1.9232559204101562,85.14335632324219,110.7911148071289,0.0054827360436320305,0.0020130722550675273,1.3918410539627075,0.99978057295084,0.052734375,0.0113525390625,0.009597063064575195,0.001797250285744667,0.0024260913000150085,0.033214688301086426,0.0071926116943359375,43.0,0.12124103587123614,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,35.48129498958588,230.6284174323082,Good,6144000,0.8304376343284332,0.1277596360505271,0.1277596360505271,,,,periodic,0,0.0,0,-1,0.002146497368812561,-1.967498779296875,70.77032470703125,128.68780517578125,0.004796968773007393,0.0026833004449144937,1.405328392982483,1.0005368292331696,0.0439453125,0.01611328125,0.00504988431930542,0.002022929862141609,0.0019548385517835936,1.4601022005081177,0.008791923522949219,34.0,0.010727900080333086,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,34.374892711639404,223.43680262565613,Poor,6144000,6.361177172323636,0.9786426418959451,0.9786426418959451,,,,periodic,0,0.0,0,-1,0.0015008151531219482,-1.8814697265625,56.673465728759766,108.1953125,0.0022561366204172373,0.0007552643801318482,1.250688076019287,0.9992544651031494,0.0048828125,0.001220703125,0.0045127272605896,0.0010160651057958604,0.0011317127622567343,1.7482638359069824,0.009207725524902344,34.75,0.0008691838010932429,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,29.490050673484802,191.68532937765121,Fair,6144000,3.6688004520314053,0.5644308387740615,0.5644308387740615,,,,periodic,0,0.0,0,-1,4.8138201236724854e-05,-2.070709228515625,65.48575592041016,156.5747528076172,0.0004483164520934224,9.337645315099508e-05,1.081587791442871,1.0000452250242233,0.0,0.0,0.0010251402854919434,0.0011297695338726044,0.001065157688453664,0.9322941303253174,0.005733489990234375,28.75,0.08811348909514294,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,29.59643006324768,192.37679541110992,Fair,6144000,4.360266485490115,0.67081022853694,0.67081022853694,,,,periodic,0,0.0,0,-1,0.00019122660160064697,-2.1293182373046875,73.92573547363281,175.85350036621094,0.0001137692597694695,4.284264286980033e-05,1.057178020477295,0.9998516216874123,0.0,0.0,0.0006960630416870117,0.0014801543205976487,0.001332233178368146,0.8658945560455322,0.005984306335449219,28.25,0.05298989918074781,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,28.198042511940002,183.28727632761002,Fair,6144000,4.7292525980097935,0.7275773227707383,0.7275773227707383,,,,periodic,0,0.0,0,-1,-1.564621925354004e-06,-2.0894317626953125,63.23638153076172,161.0216827392578,0.00037863169563934207,0.00014606427430408075,1.1075748205184937,1.0001476556062698,0.0,0.0,0.0004724860191345215,0.001480935886502266,0.0013609860205938476,1.118701696395874,0.006824493408203125,26.75,0.08222191547969615,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,29.287582635879517,190.36928713321686,Fair,6144000,2.3527582075970486,0.3619628011687759,0.3619628011687759,,,,periodic,0,0.0,0,-1,0.002376765012741089,-2.1367645263671875,74.32633972167969,179.45472717285156,0.006149864289909601,0.0018937816348625347,1.3738635778427124,0.9995170384645462,0.0751953125,0.0145263671875,0.009447872638702393,0.0009739484637975692,0.0011005858655535488,1.026633381843567,0.006428718566894531,26.0,0.0894212978892206,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,27.84091830253601,180.96596896648407,Poor,6144000,7.0505599591357395,1.08470153217473,1.08470153217473,,,,periodic,0,0.0,0,-1,0.0008154734969139099,-2.1475067138671875,69.66046905517578,180.54847717285156,0.0007644362631253898,0.00042640420724637806,1.1116384267807007,0.9996109530329704,0.0,0.0,0.004509031772613525,0.001394784078001976,0.0013400963258621283,2.3716241121292114,0.004994869232177734,28.75,0.02224881481375718,5,5,1,,,,,
20260410_180008,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,33.512574434280396,217.83173382282257,Poor,6144000,11.966245975157193,1.8409609192549539,1.8409609192549539,,,,periodic,0,0.0,0,-1,0.003871507942676544,-2.038848876953125,74.8710708618164,148.54078674316406,0.011012563481926918,0.0053448554026545025,1.572644829750061,1.0014733374118805,0.171875,0.0703125,0.015176892280578613,0.0013382822275161744,0.0010188091746996713,1.30232572555542,0.0057373046875,34.5,0.09059740277009354,4,5,1,,,,,
20260410_180251,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,41.49046242237091,269.6880057454109,Poor,6144000,25.76653970913452,3.9640830321745426,3.9640830321745426,,,,periodic,0,0.0,0,-1,9.963661432266235e-05,-1.9227142333984375,80.25609588623047,113.1765365600586,0.0014360302593559027,0.00038248235068749636,1.1497291326522827,1.0002828538417816,0.0,0.0,0.002266407012939453,0.0013666540384292603,0.0012251666577493285,0.5547910928726196,0.008908271789550781,42.75,0.10520602669586765,3,5,1,,,,,
20260410_180251,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,44.34349536895752,288.2327198982239,Poor,6144000,7.221825556321562,1.1110500855879337,1.1110500855879337,,,,periodic,0,0.0,0,-1,6.237626075744629e-05,-1.887054443359375,81.43812561035156,102.21479797363281,0.0001366717042401433,6.195979221956804e-05,1.049463152885437,0.9999995827674866,0.0,0.0,0.0004233121871948242,0.0017025116831064224,0.0019544384717988814,1.1583030223846436,0.008495569229125977,44.5,0.013667441439004335,3,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,ppo,0.0,44.266295433044434,287.7309203147888,Poor,6144000,21.792889209020757,3.352752186003194,3.352752186003194,,,,periodic,0,0.0,0,-1,0.0005367398262023926,-2.0409088134765625,110.66340637207031,139.33132934570312,0.0006973663112148643,0.0002111108333338052,1.072646975517273,0.9996743649244308,0.0,0.0,0.0018534660339355469,0.001028398424386978,0.0010198630317633961,0.8102059364318848,0.007617950439453125,45.25,0.1647659614682908,3,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,ppo,0.0,44.97330188751221,292.32646226882935,Poor,6144000,17.19734725498023,2.6457457315354205,2.6457457315354205,,,,periodic,0,0.0,0,-1,-3.1366944313049316e-06,-1.9674835205078125,97.32205963134766,119.07756042480469,0.0012505747145041823,0.000514788887812756,1.1464357376098633,1.0005179196596146,0.0,0.0,0.0018312931060791016,0.0010838378220796585,0.0012327537607095395,1.5098035335540771,0.010898113250732422,47.0,0.03049929719423261,3,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,ppo,0.0,46.766769886016846,303.9840042591095,Poor,6144000,5.539805264700078,0.8522777330307818,0.8522777330307818,,,,periodic,0,0.0,0,-1,0.003695867955684662,-1.8722991943359375,83.78749084472656,95.37281799316406,0.00726865092292428,0.0039398268854711205,1.5094467401504517,1.000243954360485,0.091796875,0.0408935546875,0.0074391961097717285,0.0011421732604503631,0.0011352889731408554,0.18648505210876465,0.009804725646972656,44.75,0.16975429374720363,4,5,1,,,,,
